Station,Date,Latitude,Longitude,Elevation,Slope,RelativeHumidity_Min,RelativeHumidity_Max,Cloud_Cover_Avg,Precipitation_Avg,Wind_Speed_Avg,Latent_Heat_Flux,Solar_Radiation,TToday_Max,TToday_Min,TrendTMAX,TrendTMIN,Error_Tmax_Iniziale,Error_Tmin_Iniziale,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,Next_Tmax,Next_Tmin,ErroreTmin_Lag1,ErroreTmax_Lag1,ErroreTmin_Lag2,ErroreTmax_Lag2,ErroreTmin_Lag3,ErroreTmax_Lag3,ErroreTmin_Lag4,ErroreTmax_Lag4,ErroreTmin_Lag5,ErroreTmax_Lag5,ErroreTmin_Lag6,ErroreTmax_Lag6
11,2017-08-22,37.5372,127.085,28.7,0.6233,74.53512573,87.69960785,0.56177743875,0.053573166000000005,7.512400518,32.52722891,4768.980469,32.0,23.0,3.3,0.2,0.90762947,-1.54061459,29.79237053,25.04061459,30.7,23.5,-2.22935682,0.186348880000001,-1.32820897,0.526662249999998,-1.00745299,-1.36915393,-0.58821313,-3.14666257,-0.66019884,0.325056620000002,-1.66310126,0.300562799999998
12,2017-08-22,37.5507,126.988,132.118,0.5931,60.63365555,87.80470276,0.59941023825,0.04159712875,8.442837427,21.4885514,4810.149902,32.5,22.1,2.3,0.3,0.247282269999999,-2.01867225,28.95271773,24.71867225,29.2,22.7,-2.1817611,1.7326833,-1.66979634,2.24368585,-1.30152783,-1.82266507,-1.128994,-4.85352859,-1.23329213,1.58628724,-2.29244332,-0.986275150000001
13,2017-08-22,37.5776,127.083,59.8324,2.6865,73.7409668,87.6216507,0.58924753175,0.07356228575,7.05472223,31.53507368,4741.140137,32.9,24.1,3.3,0.2,1.19168431,-0.335790980000002,29.40831569,24.73579098,30.6,24.4,-0.367076339999997,1.18786175,0.173942699999998,1.41748776,-0.330519409999997,-0.320176779999997,0.307147279999999,-4.25387997,0.22449778,0.950441310000002,-0.861786909999999,1.26457606
14,2017-08-22,37.4967,126.927,30.968,0.618,56.37667847,87.95932007,0.573199764,0.06826819325,8.121972402,23.3403518,4750.348633,31.6,23.5,2.0,0.1,1.20536808,-1.46696591,29.79463192,26.26696591,31,24.8,-1.13519932,0.46065836,-1.00528116,1.08507146,-0.887886439999999,-3.02268073,-0.30549435,-4.04392174,-0.606682750000001,0.439506120000001,-1.14561418,-0.626132800000001
15,2017-08-22,37.5507,126.937,30.0464,0.8552,56.79942703,88.15479279,0.56516509625,0.046551291249999995,8.418866624,23.54314025,4772.682617,32.2,23.3,2.4,-0.1,1.43809414,-1.72250266,29.56190586,25.72250266,31,24,-1.54628967,1.35639425,-0.871893850000003,1.14985463,-0.933299570000003,-0.914038219999998,-0.717726050000003,-3.68592524,-0.726827350000001,0.85038003,-1.47483075,-0.673951820000003
16,2017-08-22,37.4697,126.995,82.2912,2.2579,72.64879608,88.74382782,0.48903213,0.01965275925,9.447329015,49.36518721,4717.58252,31.0,22.0,3.3,-0.9,0.191044890000001,-2.03075456,29.60895511,25.03075456,29.8,23,-2.24589817,0.826474820000001,-0.890748570000003,-0.463658080000002,-0.575083589999998,-0.96804419,-0.728938580000001,-1.74110877,-1.04716826,1.41139237,-0.47038538,-0.10339377
17,2017-08-22,37.6181,127.099,53.4712,0.697,81.74668121,90.07043457,0.57162901325,0.06748087325,6.686318556,38.84214325,4765.267578,31.9,21.3,3.8,-1.3,0.660366,-1.62823991,29.039634,23.82823991,29.7,22.2,-1.92746471,1.38667247,-0.648358029999997,-0.35247038,-0.871010160000001,-0.54910379,-1.59121576,-2.90179363,-1.49333757,0.883631040000001,-1.25478037,1.10634606
18,2017-08-22,37.4832,127.024,56.4448,1.2313,75.94949341,87.17601776,0.50568388675,0.02322517525,8.554686179,54.501815,4742.969727,32.9,23.5,3.5,0.0,2.06416821,-0.69660292,29.83583179,24.79660292,31.9,24.1,-0.883529029999998,2.52422244,-0.384783769999999,1.17013674,-0.279822640000003,0.0224185800000001,0.281732820000002,-0.982195300000001,-0.0437330500000002,2.37943318,-0.448493150000001,1.48804709
19,2017-08-22,37.5776,126.938,75.0924,1.7678,65.18628693,90.37488556,0.579433783,0.07378059375000001,8.462841918,36.04111167,4798.291504,32.0,22.0,3.1,-1.2,1.36860256,-1.65316147,28.83139744,24.95316147,30.2,23.3,-2.31729309,2.01240686,-0.68353346,0.630273729999999,-0.68344991,-0.90164974,-0.453449860000003,-2.58034266,-0.46977837,2.05553493,-1.17585579,-0.753300790000001
20,2017-08-22,37.6181,127.004,146.554,4.7296,80.53913879,99.26229095,0.62526769775,0.13937432175,9.000289977,21.10548628,4854.930664,31.5,22.4,2.6,-0.7,2.37555468,0.0477823099999988,27.02444532,23.35221769,29.4,23.4,-0.23759609,3.36329117,0.420351330000003,2.48026541,0.245836690000001,1.21890007,0.608756929999998,-0.808435850000002,0.7982412,3.44797408,0.00602489999999989,2.36268153
21,2017-08-22,37.5507,127.04,26.298,0.5721,69.62422943,86.31198883,0.58609317975,0.045054698750000004,7.996899088,19.77057634,4759.32959,31.3,23.8,2.5,0.2,0.663470910000001,-1.07187464,29.83652909,25.27187464,30.5,24.2,-1.41357748,-0.666643909999998,-0.46172048,0.22557351,-0.641535619999999,-1.02288314,0.372227319999997,-4.38475529,-0.203073329999999,0.23511727,-0.898205410000003,-0.644496880000002
22,2017-08-22,37.5102,127.086,21.9668,0.1332,77.41736603,88.33760071,0.5354709515,0.039828581,7.725607097,50.46982837,4746.239746,33.1,24.3,4.5,0.4,0.767164279999999,-0.34027502,29.73283572,24.84027502,30.5,24.5,-0.342357870000001,2.34313371,-0.169743690000001,0.636732160000001,-0.317470310000001,0.0418072099999982,-0.338308720000001,-1.23970642,0.0892254799999996,1.40423341,-0.95322707,0.975945970000001
23,2017-08-22,37.5372,126.891,15.5876,0.1554,67.03420258,90.94790649,0.5687311310000001,0.07567162325,8.271116306,46.32350286,4747.272949,32.6,23.7,3.2,-0.3,2.50231697,-1.32754292,29.19768303,25.82754292,31.7,24.5,-0.853069650000002,2.94067017,-0.255741310000001,0.986418399999998,-0.846275680000002,-0.358472900000002,0.20362312,-1.30741307,-0.45121704,2.80141442,-0.820885299999997,-0.437996210000001
24,2017-08-22,37.5237,126.909,17.2956,0.2223,59.97183228,89.4924469,0.55781136025,0.07597170575000001,8.223800133,37.0156556,4742.92041,33.2,24.0,3.1,0.0,1.41517876,-1.13288549,29.48482124,26.03288549,30.9,24.9,-0.62386686,2.84324906,-0.30063277,1.55216687,-0.687688830000003,-0.621904480000001,0.0962332600000018,-1.71075213,-0.00475636999999907,1.83587417,-0.797072540000002,-0.4023076
25,2017-08-22,37.5237,126.97,19.5844,0.2713,65.6019516,85.39412689,0.5790290175,0.062166943,8.337174257,19.49545015,4754.673828,31.9,23.5,1.9,-0.2,0.792650069999997,-0.930330859999998,30.10734993,25.73033086,30.9,24.8,-1.54404477,0.256801069999998,-0.513499720000002,1.1327524,-0.860381480000001,-1.06619037,-0.316892190000001,-4.53437549,-0.20909383,0.59478021,-1.33563143,-1.23688988
1,2017-08-23,37.6046,126.991,212.335,2.785,87.06373596,97.43818665,0.62177688225,2.3000808042500003,14.3917218,39.56188937,4879.562012,27.4,22.2,-2.2,1.4,-1.17744684,-0.691501339999999,26.67744684,22.49150134,25.5,21.8,-0.946821870000001,0.26997278,-1.79289793,1.33711071,-0.958397819999998,0.208080070000001,-0.81768688,-0.843583389999999,-0.911396289999999,-2.2364765,-0.497332549999999,0.529309749999999
2,2017-08-23,37.6046,127.032,44.7624,0.5141,78.40509033,90.23828888,0.55651228325,2.098906007,13.0765667,41.04898361,4731.177734,30.3,22.7,-1.5,1.2,-0.516773610000001,-2.72887009,28.71677361,24.92887009,28.2,22.2,-1.90481478,1.25806998,-2.83921924,1.155582,-0.893393409999998,0.0484499400000011,-0.969241700000001,-2.03158107,-1.67547396,-3.56780496,-1.38411788,0.597774619999999
3,2017-08-23,37.5776,127.058,33.3068,0.2661,74.20009613,89.63617706,0.56427234225,2.17363700625,12.74050436,59.07963634,4726.055176,30.2,23.9,-1.4,0.6,-0.78768075,-1.19179802,29.28768075,24.89179802,28.5,23.7,-1.07648535,0.545579699999998,-1.78604574,-0.30739153,-0.43617133,0.66902451,-0.778241519999998,-0.953278830000002,-0.39741257,-5.36056248,-0.14129801,-0.755493620000003
4,2017-08-23,37.645,127.022,45.716,2.5348,87.36971283,97.08603668,0.559807417,2.46174197075,15.1709678,66.80766634,4716.294434,30.2,23.7,-2.2,0.8,1.40968423,0.542882770000002,27.69031577,23.25711723,29.1,23.8,0.114738469999999,1.93313456,-0.158513500000002,3.60578389,0.354657029999998,1.78894551,0.0100783399999997,1.31658288,0.729942249999997,0.136941720000003,0.664883029999999,2.90397454
6,2017-08-23,37.5102,127.042,54.6384,0.1457,76.44882202,89.87149048,0.5311117439999999,0.896106402,12.59124822,72.19294731,4727.685547,31.2,24.4,-1.4,-0.1,0.82891102,0.036932659999998,29.17108898,24.66306734,30,24.7,-0.66440476,1.52908637,-0.409578360000001,1.37989558,-0.214445009999999,1.2452298,-0.52589794,-0.83396904,-0.0711526600000028,-2.34548826,0.204386849999999,0.71972929
7,2017-08-23,37.5776,126.838,12.37,0.0985,83.39232636,93.62545013,0.5213090324999999,2.13842885575,12.21139429,83.7714808,4708.046387,29.9,24.3,-2.1,0.6,0.0157670799999998,-0.155590539999999,28.38423292,24.25559054,28.4,24.1,-0.59018438,1.39049307,-0.48151858,3.52729588,-0.117636359999999,0.627506160000003,-0.506856819999999,0.29346163,0.331496299999998,-0.621401349999999,-0.415858270000001,3.09754134
8,2017-08-23,37.4697,126.91,52.518,1.5629,79.39572906,92.55427551,0.5004140757500001,0.7777980662499999,12.46937814,61.81497627,4708.868164,30.4,24.7,-1.7,0.8,0.100419499999997,0.23999968,28.7995805,23.76000032,28.9,24,-1.35998667,0.995129669999997,-0.14486638,1.80817506,-1.17290353,0.74617138,-0.949762080000003,-2.01778616,-0.129604579999999,-2.04164485,0.0838215200000008,2.81514655
9,2017-08-23,37.4967,126.826,50.9312,0.4125,83.20140076,94.04894257,0.47618532575,1.10347502675,12.76927304,69.24692979,4738.598145,30.7,23.8,-1.9,1.3,0.735589340000001,-0.505068689999998,28.26441066,23.30506869,29,22.8,-0.4938745,1.95559674,-1.21440589,3.47409087,-0.406842269999999,1.0284738,-0.438548100000002,-0.640916579999999,-0.146095580000001,-0.54469456,-0.28956771,3.23348481
10,2017-08-23,37.4562,126.955,208.507,5.1782,81.73673248,93.92484283,0.52833045775,0.5949298332499999,14.13424494,35.20242387,4654.749023,29.0,22.2,-1.5,0.4,-0.0088444099999982,-1.44543577,27.60884441,23.14543577,27.6,21.7,-2.92029606,0.513288679999999,-1.47203216,1.30562189,-0.494814979999997,0.558485879999999,-0.0475493299999989,-0.586647330000002,-1.24670227,-1.45474861,-1.25698918,2.18192722
11,2017-08-23,37.5372,127.085,28.7,0.6233,74.98197937,88.92566681,0.5530344389999999,1.01980584325,11.71835842,68.0133512,4732.790039,30.7,23.5,-1.3,0.5,-0.29941891,-1.5333568,29.49941891,25.0333568,29.2,23.5,-1.54061459,0.90762947,-2.22935682,0.186348880000001,-1.32820897,0.526662249999998,-1.00745299,-1.36915393,-0.58821313,-3.14666257,-0.66019884,0.325056620000002
12,2017-08-23,37.5507,126.988,132.118,0.5931,77.46684265,92.4009552,0.574213741,1.43500823275,12.89150515,55.53404588,4773.436523,29.2,22.7,-3.3,0.6,-1.25583906,-1.58078631,28.35583906,23.98078631,27.1,22.4,-2.01867225,0.247282269999999,-2.1817611,1.7326833,-1.66979634,2.24368585,-1.30152783,-1.82266507,-1.128994,-4.85352859,-1.23329213,1.58628724
13,2017-08-23,37.5776,127.083,59.8324,2.6865,74.32204437,88.56568146,0.565396483,2.0845358000000003,12.28678819,64.09597252,4704.369141,30.6,24.4,-2.3,0.3,-0.181725159999999,-0.0842704199999993,29.28172516,24.68427042,29.1,24.6,-0.335790980000002,1.19168431,-0.367076339999997,1.18786175,0.173942699999998,1.41748776,-0.330519409999997,-0.320176779999997,0.307147279999999,-4.25387997,0.22449778,0.950441310000002
15,2017-08-23,37.5507,126.937,30.0464,0.8552,77.07421112,91.48806763,0.51573766,1.4915040465,12.17195284,59.53083154,4736.513672,31.0,24.0,-1.2,0.7,-0.305881830000001,-1.06532777,29.00588183,24.56532777,28.7,23.5,-1.72250266,1.43809414,-1.54628967,1.35639425,-0.871893850000003,1.14985463,-0.933299570000003,-0.914038219999998,-0.717726050000003,-3.68592524,-0.726827350000001,0.85038003
16,2017-08-23,37.4697,126.995,82.2912,2.2579,79.49001312,92.21896362,0.476088915,0.63616933025,13.6493932,63.86905162,4680.25,29.8,23.0,-1.2,1.0,-0.204810949999999,-1.88821331,28.70481095,23.98821331,28.5,22.1,-2.03075456,0.191044890000001,-2.24589817,0.826474820000001,-0.890748570000003,-0.463658080000002,-0.575083589999998,-0.96804419,-0.728938580000001,-1.74110877,-1.04716826,1.41139237
17,2017-08-23,37.6181,127.099,53.4712,0.697,77.69750214,91.57932281,0.58808167525,2.75614823125,11.82773145,65.14689119,4728.781738,29.7,22.2,-2.2,0.9,-0.789513399999997,-2.79740606,28.8895134,24.09740606,28.1,21.3,-1.62823991,0.660366,-1.92746471,1.38667247,-0.648358029999997,-0.35247038,-0.871010160000001,-0.54910379,-1.59121576,-2.90179363,-1.49333757,0.883631040000001
18,2017-08-23,37.4832,127.024,56.4448,1.2313,77.83570099,91.36509705,0.47998663100000005,0.75213569025,12.86074343,74.59530866,4706.144531,31.9,24.1,-1.0,0.6,0.43672123,-0.0782413200000001,29.16327877,24.27824132,29.6,24.2,-0.69660292,2.06416821,-0.883529029999998,2.52422244,-0.384783769999999,1.17013674,-0.279822640000003,0.0224185800000001,0.281732820000002,-0.982195300000001,-0.0437330500000002,2.37943318
19,2017-08-23,37.5776,126.938,75.0924,1.7678,78.75951386,93.42823792,0.5513565497499999,2.0564073485,12.11895664,59.60773212,4762.060059,30.2,23.3,-1.8,1.3,-0.85440419,-1.445344,28.55440419,23.945344,27.7,22.5,-1.65316147,1.36860256,-2.31729309,2.01240686,-0.68353346,0.630273729999999,-0.68344991,-0.90164974,-0.453449860000003,-2.58034266,-0.46977837,2.05553493
20,2017-08-23,37.6181,127.004,146.554,4.7296,87.42331696,99.22227478,0.63718541525,2.421986349,16.47838636,30.31524796,4819.099121,29.4,23.4,-2.1,1.0,0.815636690000002,0.210691180000001,26.78436331,22.88930882,27.6,23.1,0.0477823099999988,2.37555468,-0.23759609,3.36329117,0.420351330000003,2.48026541,0.245836690000001,1.21890007,0.608756929999998,-0.808435850000002,0.7982412,3.44797408
21,2017-08-23,37.5507,127.04,26.298,0.5721,74.98360443,90.09294128,0.5680648005,1.4133120529999998,12.72789974,60.33882662,4723.027344,30.5,24.2,-0.8,0.4,-0.924377710000002,-0.89136654,29.42437771,24.89136654,28.5,24,-1.07187464,0.663470910000001,-1.41357748,-0.666643909999998,-0.46172048,0.22557351,-0.641535619999999,-1.02288314,0.372227319999997,-4.38475529,-0.203073329999999,0.23511727
23,2017-08-23,37.5372,126.891,15.5876,0.1554,80.01944733,92.28284454,0.48243304700000006,1.29126697275,12.38098375,70.66707289,4710.883301,31.7,24.5,-0.9,0.8,0.306679730000003,-0.567717009999999,28.79332027,24.56771701,29.1,24,-1.32754292,2.50231697,-0.853069650000002,2.94067017,-0.255741310000001,0.986418399999998,-0.846275680000002,-0.358472900000002,0.20362312,-1.30741307,-0.45121704,2.80141442
24,2017-08-23,37.5237,126.909,17.2956,0.2223,78.97489166,91.95410919,0.49306571225,1.14994153875,12.35373443,66.06903533,4706.453125,30.9,24.9,-2.3,0.9,0.64573919,-0.523428420000002,28.95426081,24.72342842,29.6,24.2,-1.13288549,1.41517876,-0.62386686,2.84324906,-0.30063277,1.55216687,-0.687688830000003,-0.621904480000001,0.0962332600000018,-1.71075213,-0.00475636999999907,1.83587417
25,2017-08-23,37.5237,126.97,19.5844,0.2713,75.45092011,90.54453278,0.5344763625,1.10911293575,12.3434241,59.32262144,4718.366699,30.9,24.8,-1.0,1.3,-0.441554759999999,-0.70495687,29.44155476,24.90495687,29,24.2,-0.930330859999998,0.792650069999997,-1.54404477,0.256801069999998,-0.513499720000002,1.1327524,-0.860381480000001,-1.06619037,-0.316892190000001,-4.53437549,-0.20909383,0.59478021
1,2017-08-24,37.6046,126.991,212.335,2.785,45.51742554,96.30512238,0.02516113575,0.0,6.744884163,115.1212971,4843.14209,25.5,21.8,-1.9,-0.4,0.340999970000002,-1.68810566,27.75900003,20.88810566,28.1,19.2,-0.691501339999999,-1.17744684,-0.946821870000001,0.26997278,-1.79289793,1.33711071,-0.958397819999998,0.208080070000001,-0.81768688,-0.843583389999999,-0.911396289999999,-2.2364765
2,2017-08-24,37.6046,127.032,44.7624,0.5141,36.4589653,93.00946808,0.033061368,0.0,6.14711383,67.7184923,4694.338379,28.2,22.2,-2.1,-0.5,0.37195625,-1.78348586,29.92804375,22.18348586,30.3,20.4,-2.72887009,-0.516773610000001,-1.90481478,1.25806998,-2.83921924,1.155582,-0.893393409999998,0.0484499400000011,-0.969241700000001,-2.03158107,-1.67547396,-3.56780496
3,2017-08-24,37.5776,127.058,33.3068,0.2661,30.86857605,93.86578369,0.038518301500000005,0.0,5.949218209,14.37447956,4689.235352,28.5,23.7,-1.7,-0.2,-0.209174880000003,-0.0284742099999988,31.10917488,22.32847421,30.9,22.3,-1.19179802,-0.78768075,-1.07648535,0.545579699999998,-1.78604574,-0.30739153,-0.43617133,0.66902451,-0.778241519999998,-0.953278830000002,-0.39741257,-5.36056248
4,2017-08-24,37.645,127.022,45.716,2.5348,46.4856987,98.09738922,0.024281772,0.0,7.514248848,141.2472628,4679.124512,29.1,23.8,-1.1,0.1,2.53657689,-0.1093583,28.26342311,21.1093583,30.8,21,0.542882770000002,1.40968423,0.114738469999999,1.93313456,-0.158513500000002,3.60578389,0.354657029999998,1.78894551,0.0100783399999997,1.31658288,0.729942249999997,0.136941720000003
6,2017-08-24,37.5102,127.042,54.6384,0.1457,30.1259613,88.03003693,0.060708301500000006,0.0,6.127101908,62.14052002,4690.65625,30.0,24.7,-1.2,0.3,0.817004259999997,0.457342739999998,31.08299574,22.94265726,31.9,23.4,0.036932659999998,0.82891102,-0.66440476,1.52908637,-0.409578360000001,1.37989558,-0.214445009999999,1.2452298,-0.52589794,-0.83396904,-0.0711526600000028,-2.34548826
7,2017-08-24,37.5776,126.838,12.37,0.0985,50.58155823,95.26472473,0.08385002700000001,0.0,5.56742085,136.2467155,4671.15918,28.4,24.1,-1.5,-0.2,3.18773086,0.12967875,28.21226914,22.27032125,31.4,22.4,-0.155590539999999,0.0157670799999998,-0.59018438,1.39049307,-0.48151858,3.52729588,-0.117636359999999,0.627506160000003,-0.506856819999999,0.29346163,0.331496299999998,-0.621401349999999
8,2017-08-24,37.4697,126.91,52.518,1.5629,36.34083176,95.66985321,0.080072438,0.0,5.287164708,65.9383761,4671.646484,28.9,24.0,-1.5,-0.7,2.78182703,1.29825664,30.21817297,21.90174336,33,23.2,0.23999968,0.100419499999997,-1.35998667,0.995129669999997,-0.14486638,1.80817506,-1.17290353,0.74617138,-0.949762080000003,-2.01778616,-0.129604579999999,-2.04164485
9,2017-08-24,37.4967,126.826,50.9312,0.4125,42.92673111,98.33276367,0.08280347025,0.0,5.644605895,119.1872213,4701.743164,29.0,22.8,-1.7,-1.0,2.4720279,-0.174105449999999,29.0279721,21.67410545,31.5,21.5,-0.505068689999998,0.735589340000001,-0.4938745,1.95559674,-1.21440589,3.47409087,-0.406842269999999,1.0284738,-0.438548100000002,-0.640916579999999,-0.146095580000001,-0.54469456
10,2017-08-24,37.4562,126.955,208.507,5.1782,39.54819107,95.04219055,0.06897296075,0.0,5.688958893,75.63331973,4615.589355,27.6,21.7,-1.4,-0.5,2.13221102,-1.47716345,28.96778898,21.17716345,31.1,19.7,-1.44543577,-0.00884440999999825,-2.92029606,0.513288679999999,-1.47203216,1.30562189,-0.494814979999997,0.558485879999999,-0.0475493299999989,-0.586647330000002,-1.24670227,-1.45474861
11,2017-08-24,37.5372,127.085,28.7,0.6233,30.83086205,91.00131989,0.057354431000000004,0.0,6.142591198,53.07816712,4696.113281,29.2,23.5,-1.5,0.0,2.2857727,-0.272323490000002,31.4142273,22.97232349,33.7,22.7,-1.5333568,-0.29941891,-1.54061459,0.90762947,-2.22935682,0.186348880000001,-1.32820897,0.526662249999998,-1.00745299,-1.36915393,-0.58821313,-3.14666257
12,2017-08-24,37.5507,126.988,132.118,0.5931,32.91649246,91.95388031,0.05599660225,0.0,6.580618381,19.49783491,4736.23584,27.1,22.4,-2.1,-0.3,0.183500850000001,-0.494488920000002,30.41649915,21.89448892,30.6,21.4,-1.58078631,-1.25583906,-2.01867225,0.247282269999999,-2.1817611,1.7326833,-1.66979634,2.24368585,-1.30152783,-1.82266507,-1.128994,-4.85352859
13,2017-08-24,37.5776,127.083,59.8324,2.6865,32.98198318,93.2682724,0.047579102750000005,0.0,5.858901754,53.1951525,4667.118164,29.1,24.6,-1.5,0.2,2.02258994,-0.0687464299999974,30.87741006,22.16874643,32.9,22.1,-0.0842704199999993,-0.181725159999999,-0.335790980000002,1.19168431,-0.367076339999997,1.18786175,0.173942699999998,1.41748776,-0.330519409999997,-0.320176779999997,0.307147279999999,-4.25387997
14,2017-08-24,37.4967,126.927,30.968,0.618,31.98580933,90.36535645,0.08033619925,0.0,5.900862505,18.48293279,4676.905273,28.5,24.5,0.0,0.0,0.0143336299999994,-0.105801659999997,31.18566637,22.70580166,31.2,22.6,0,0,-1.46696591,1.20536808,-1.13519932,0.46065836,-1.00528116,1.08507146,-0.887886439999999,-3.02268073,-0.30549435,-4.04392174
15,2017-08-24,37.5507,126.937,30.0464,0.8552,37.60793686,91.10710144,0.08158057675,0.0,6.217370818,20.19558954,4699.857422,28.7,23.5,-2.3,-0.5,-0.291152480000001,0.129373189999999,30.59115248,22.57062681,30.3,22.7,-1.06532777,-0.305881830000001,-1.72250266,1.43809414,-1.54628967,1.35639425,-0.871893850000003,1.14985463,-0.933299570000003,-0.914038219999998,-0.717726050000003,-3.68592524
16,2017-08-24,37.4697,126.995,82.2912,2.2579,36.04204941,91.27388763,0.070165934,0.0,5.987670809,95.48122807,4642.440918,28.5,22.1,-1.3,-0.9,0.661325720000001,-2.18084769,30.13867428,22.38084769,30.8,20.2,-1.88821331,-0.204810949999999,-2.03075456,0.191044890000001,-2.24589817,0.826474820000001,-0.890748570000003,-0.463658080000002,-0.575083589999998,-0.96804419,-0.728938580000001,-1.74110877
17,2017-08-24,37.6181,127.099,53.4712,0.697,37.78026199,97.15878296,0.03846606925,0.0,5.509498959,139.7068591,4691.812988,28.1,21.3,-1.6,-0.9,0.402757150000003,-3.50640486,29.69724285,21.10640486,30.1,17.6,-2.79740606,-0.789513399999997,-1.62823991,0.660366,-1.92746471,1.38667247,-0.648358029999997,-0.35247038,-0.871010160000001,-0.54910379,-1.59121576,-2.90179363
18,2017-08-24,37.4832,127.024,56.4448,1.2313,33.33515549,90.98605347,0.06801922575,0.0,5.876944751,110.5716217,4668.837402,29.6,24.2,-2.3,0.1,2.07358347,0.104887000000002,30.42641653,22.695113,32.5,22.8,-0.0782413200000001,0.43672123,-0.69660292,2.06416821,-0.883529029999998,2.52422244,-0.384783769999999,1.17013674,-0.279822640000003,0.0224185800000001,0.281732820000002,-0.982195300000001
19,2017-08-24,37.5776,126.938,75.0924,1.7678,42.76040268,93.87952423,0.086375213,0.0,5.997868896,53.80253053,4725.34082,27.7,22.5,-2.5,-0.8,1.24228833,-1.6632438,29.65771167,21.9632438,30.9,20.3,-1.445344,-0.85440419,-1.65316147,1.36860256,-2.31729309,2.01240686,-0.68353346,0.630273729999999,-0.68344991,-0.90164974,-0.453449860000003,-2.58034266
20,2017-08-24,37.6181,127.004,146.554,4.7296,47.12773132,97.64428711,0.02545332325,0.0,7.726677994,131.6886818,4782.768555,27.6,23.1,-1.8,-0.3,3.1938062,-0.430063950000001,27.6061938,21.13006395,30.8,20.7,0.210691180000001,0.815636690000002,0.0477823099999988,2.37555468,-0.23759609,3.36329117,0.420351330000003,2.48026541,0.245836690000001,1.21890007,0.608756929999998,-0.808435850000002
21,2017-08-24,37.5507,127.04,26.298,0.5721,29.74616432,88.97866821,0.05832654025,0.0,6.182556972,10.81523205,4686.240234,28.5,24.0,-2.0,-0.2,0.58548377,0.293754970000002,31.41451623,22.80624503,32,23.1,-0.89136654,-0.924377710000002,-1.07187464,0.663470910000001,-1.41357748,-0.666643909999998,-0.46172048,0.22557351,-0.641535619999999,-1.02288314,0.372227319999997,-4.38475529
23,2017-08-24,37.5372,126.891,15.5876,0.1554,43.62953186,93.67385864,0.06765789725,0.0,5.878489296,79.30233634,4674.009766,29.1,24.0,-2.6,-0.5,3.57786114,-0.171516689999997,29.52213886,22.77151669,33.1,22.6,-0.567717009999999,0.306679730000003,-1.32754292,2.50231697,-0.853069650000002,2.94067017,-0.255741310000001,0.986418399999998,-0.846275680000002,-0.358472900000002,0.20362312,-1.30741307
24,2017-08-24,37.5237,126.909,17.2956,0.2223,39.04785156,91.8687439,0.06965202375,0.0,5.906661838,50.5201265,4669.50293,29.6,24.2,-1.3,-0.7,2.09775996,0.263690159999999,30.30224004,22.93630984,32.4,23.2,-0.523428420000002,0.64573919,-1.13288549,1.41517876,-0.62386686,2.84324906,-0.30063277,1.55216687,-0.687688830000003,-0.621904480000001,0.0962332600000018,-1.71075213
25,2017-08-24,37.5237,126.97,19.5844,0.2713,30.79302406,87.82820892,0.0691669305,0.0,6.459490428,9.7555873,4681.574219,29.0,24.2,-1.9,-0.6,0.33344082,0.176761000000003,31.56655918,22.923239,31.9,23.1,-0.70495687,-0.441554759999999,-0.930330859999998,0.792650069999997,-1.54404477,0.256801069999998,-0.513499720000002,1.1327524,-0.860381480000001,-1.06619037,-0.316892190000001,-4.53437549
1,2017-08-25,37.6046,126.991,212.335,2.785,40.95186234,80.23045349,0.029575461749999997,0.0,8.100240678,138.1438805,4806.717773,28.1,19.2,2.6,-2.6,-0.839640969999998,-1.57032614,26.63964097,19.37032614,25.8,17.8,-1.68810566,0.340999970000002,-0.691501339999999,-1.17744684,-0.946821870000001,0.26997278,-1.79289793,1.33711071,-0.958397819999998,0.208080070000001,-0.81768688,-0.843583389999999
2,2017-08-25,37.6046,127.032,44.7624,0.5141,34.61936569,83.52919769,0.02802140425,0.0,6.002242436,73.59539044,4657.507813,30.3,20.4,2.1,-1.8,-0.44987446,-2.89474839,28.84987446,19.79474839,28.4,16.9,-1.78348586,0.37195625,-2.72887009,-0.516773610000001,-1.90481478,1.25806998,-2.83921924,1.155582,-0.893393409999998,0.0484499400000011,-0.969241700000001,-2.03158107
3,2017-08-25,37.5776,127.058,33.3068,0.2661,25.98027802,76.41989136,0.026663307749999997,0.0,6.298097352,15.96199344,4652.430664,30.9,22.3,2.4,-1.4,-0.828009179999999,-0.866006090000003,29.82800918,20.26600609,29,19.4,-0.0284742099999988,-0.209174880000003,-1.19179802,-0.78768075,-1.07648535,0.545579699999998,-1.78604574,-0.30739153,-0.43617133,0.66902451,-0.778241519999998,-0.953278830000002
4,2017-08-25,37.645,127.022,45.716,2.5348,34.96024323,79.7592926,0.02587673725,0.0,8.196666211,171.3929548,4642.163574,30.8,21.0,1.7,-2.8,1.93772882,0.309413639999999,27.06227118,19.49058636,29,19.8,-0.1093583,2.53657689,0.542882770000002,1.40968423,0.114738469999999,1.93313456,-0.158513500000002,3.60578389,0.354657029999998,1.78894551,0.0100783399999997,1.31658288
