Station,Date,Latitude,Longitude,Elevation,Slope,RelativeHumidity_Min,RelativeHumidity_Max,Cloud_Cover_Avg,Precipitation_Avg,Wind_Speed_Avg,Latent_Heat_Flux,Solar_Radiation,TToday_Max,TToday_Min,TrendTMAX,TrendTMIN,Error_Tmax,Error_Tmin,ErroreTmin_Lag1,ErroreTmax_Lag1,ErroreTmin_Lag2,ErroreTmax_Lag2,ErroreTmin_Lag3,ErroreTmax_Lag3,ErroreTmin_Lag4,ErroreTmax_Lag4,ErroreTmin_Lag5,ErroreTmax_Lag5,ErroreTmin_Lag6,ErroreTmax_Lag6
25,2015-08-26,37.5237,126.97,19.5844,0.2713,36.57402802,92.02065277,0.1469448185,0.05892123525,7.519800683,26.69277076,4607.025879,25.7,20.0,0.1,-0.3,1.2688644,0.599694670000002,0.540567379999999,1.41093525,0.191336200000002,0.33889126,1.01551432,-0.897847480000003,-0.84184209,-0.00498175999999972,-0.2178851,-0.261686470000001,0.820850870000001,1.25543307
1,2015-08-27,37.6046,126.991,212.335,2.785,43.2830162,82.38240814,0.086506315,0.0,6.577808251,76.21791021,4731.345215,26.5,18.3,4.2,0.7,-1.21376452,-1.43713511,-1.83915142,-0.30328746,0.0535264000000026,0.56050552,-0.961128130000002,-0.709457789999998,0.281496709999999,-1.42589044,-1.3123248,-1.1740824,-1.33778318,-0.652476700000001
2,2015-08-27,37.6046,127.032,44.7624,0.5141,38.88868713,77.03687286,0.098124729,0.0,5.142373045,54.52359982,4581.376465,29.3,19.6,4.7,0.7,-1.12009958,-3.17590333,-1.47704963,0.430709629999999,-0.63476915,1.13687481,-1.15141189,-0.21049614,-1.00623825,-0.720826350000003,-2.36493441,-0.129607020000002,-1.04371753,-0.706405309999997
3,2015-08-27,37.5776,127.058,33.3068,0.2661,33.54765701,66.60891724,0.10840211075000002,0.0,5.432637632,13.16650532,4576.340332,29.8,21.4,3.8,1.6,-2.80992017,-1.47637009,-0.31025305,-0.0221744199999989,-0.209566889999998,1.7903685,-1.05540902,-0.416303790000001,0.643053049999999,-1.50666879,-1.06707373,-1.5316786,-0.91000815,-1.70585345
4,2015-08-27,37.645,127.022,45.716,2.5348,44.17240906,88.66202545,0.09552368675,0.00092254975,5.328244448,77.44156372,4565.983887,29.7,21.9,4.3,1.8,0.907181640000001,0.611604449999998,1.58739504,2.40534241,1.60407306,2.74074395,0.950700300000001,1.93719945,1.6332087,1.17470498,0.662315369999998,1.43055888,1.49752288,1.0273171
5,2015-08-27,37.5507,127.135,35.038,0.5055,47.82173157,81.87619019,0.11232247,0.0,5.172222475,101.2118108,4563.660156,30.2,20.7,3.5,1.1,0.025671759999998,-1.26495748,0.286429290000001,1.77907891,0.541519740000002,3.21512525,-0.222226450000001,0.970499289999999,0.96205467,0.430070700000002,-0.783810800000001,0.474906669999999,-0.00836416000000284,0.169778000000001
6,2015-08-27,37.5102,127.042,54.6384,0.1457,33.08541107,72.54372406,0.12136054575,0.0,5.38126871,44.28131557,4577.148926,29.9,22.6,4.6,2.2,-1.4334726,0.0554018899999988,1.0806491,1.01684839,0.36810225,1.33721419,-0.104083039999999,0.480102410000001,1.28723783,0.558159069999999,-0.662524869999999,0.121041930000001,0.0947795500000019,-0.0731073499999972
7,2015-08-27,37.5776,126.838,12.37,0.0985,45.28323746,86.96253967,0.1106924485,0.0,4.801934401,97.8189319,4558.074707,29.3,21.4,4.2,1.8,0.963044710000002,-0.444182559999998,0.566367209999999,2.52390637,0.41186982,2.15209966,-0.0189845799999979,1.15002944,2.90052519,-0.247489759999997,0.946827339999999,1.72460562,-0.495996120000001,0.235871319999998
8,2015-08-27,37.4697,126.91,52.518,1.5629,35.05941391,81.30862427,0.14318028900000002,0.0,5.268736045,40.80168613,4557.605957,29.6,21.5,4.4,2.4,-0.580642610000002,-1.18970327,0.11919017,1.48776766,-0.13799298,1.63349948,0.873714399999997,0.36166102,0.92109709,-0.0374284000000031,-0.60339488,0.0613528199999998,-0.475182539999999,0.136287850000002
9,2015-08-27,37.4967,126.826,50.9312,0.4125,38.37879562,88.93230438,0.13559892525,0.0,5.214372059,74.92674649,4588.736816,30.2,20.6,4.7,1.2,0.877687959999999,-0.848748989999997,-0.33742809,3.26492144,0.546866719999997,2.55713681,0.307944110000001,0.940545970000002,0.71502409,0.398412820000001,-0.36546263,0.852001770000001,-1.12150428,1.32773467
10,2015-08-27,37.4562,126.955,208.507,5.1782,39.15610886,89.32336426,0.13909292475,0.0,5.538763165,54.75723706,4495.878418,29.7,17.9,5.2,0.3,-0.257976879999998,-2.30660351,-2.62094285,2.67526126,-0.434021849999997,2.16582645,0.521896610000002,0.87319003,-1.02043577,1.0420528,-1.65203434,1.40365733,-1.75759124,-0.163256279999999
11,2015-08-27,37.5372,127.085,28.7,0.6233,32.73991013,73.43710327,0.11156376200000001,0.0,4.909110308,48.73429918,4583.642578,30.5,22.2,4.7,2.2,-1.10842147,-0.605236380000001,0.556235659999999,1.12533867,0.29516478,1.67769421,0.367434809999999,0.470892329999998,1.20456434,-0.255668910000001,-0.658455159999999,-0.0323119299999988,0.193201770000002,-0.40820068
12,2015-08-27,37.5507,126.988,132.118,0.5931,34.3275032,68.68460083,0.11413270825,0.0,6.053479314,24.14117169,4622.216797,30.1,19.7,5.3,1.8,-1.68192325,-1.26351976,-1.31336096,1.77603039,-0.536861570000003,1.60445086,-1.17001993,-0.97963391,-0.136859299999998,-2.12103681,-1.45412147,-0.84676069,-1.6670089,0.150334659999999
13,2015-08-27,37.5776,127.083,59.8324,2.6865,32.96444321,68.27147675,0.11083946950000001,0.0,4.908803076,29.77710664,4553.02002,30.2,22.1,4.9,2.1,-2.41418838,-0.42560619,0.85727159,0.42862951,0.570454949999998,1.19017096,0.429959629999999,0.531659770000001,1.39980551,-0.820134589999999,0.0727539400000019,-0.868227800000003,0.728852609999997,-1.14884479
14,2015-08-27,37.4967,126.927,30.968,0.618,31.07196045,75.44896698,0.13692844075000002,0.0,5.66330715,13.18091476,4563.606934,29.8,21.7,3.7,2.4,-0.57537511,-1.31438522,0.0430305299999993,1.03045782,-0.210276919999998,2.02514761,0.284029890000003,-0.346170530000002,0.00872077999999732,-1.05929641,-1.7462872,-0.490866050000001,-1.48187291,-0.753178309999999
15,2015-08-27,37.5507,126.937,30.0464,0.8552,35.35387802,66.26213837,0.107827176,0.0,5.819006642,27.10258452,4587.453613,29.3,20.8,3.8,2.2,0.0400581399999993,-1.33673389,-0.544312039999998,0.75321637,-0.581453999999997,1.73004226,-0.539260839999997,-0.580544570000001,-0.0659991499999997,-1.69778856,-1.60733543,-0.595847509999999,-1.45196594,-0.469612829999999
16,2015-08-27,37.4697,126.995,82.2912,2.2579,37.77210236,88.90647888,0.14298513824999998,0.0,5.114759862,70.64673714,4526.640625,29.0,19.3,4.1,0.9,-2.23844889,-2.47321073,-2.08048747,1.18129855,-0.541171160000001,1.76466261,-0.649036160000001,0.08843143,-1.25866009,0.520054780000002,-1.86669817,0.915660369999998,-2.34224216,-0.767812289999998
17,2015-08-27,37.6181,127.099,53.4712,0.697,40.96662903,84.10835266,0.08984255025,0.0,4.804950525,103.8063635,4578.495605,29.6,17.3,3.6,-0.7,-1.70121494,-2.953263,-2.90495402,0.875998590000002,-0.37208205,2.5841749,-0.92707747,1.39126423,-1.70319219,-0.688341520000002,-2.4040944,-0.382029020000001,-1.76395153,0.0404688600000007
18,2015-08-27,37.4832,127.024,56.4448,1.2313,37.02984619,85.22908783,0.13075021775,0.0,5.282749474,77.45805212,4554.502441,31.1,22.4,3.4,2.2,0.492508090000001,-0.171935510000001,1.19795085,2.90984754,1.07191039,4.29255922,0.0198406099999993,1.41055856,1.74274257,3.17846927,0.26075792,2.82433667,0.780203879999998,1.59214846
19,2015-08-27,37.5776,126.938,75.0924,1.7678,36.55693817,70.87137604,0.10172320300000001,0.0,5.820805962,38.08886409,4612.763672,29.8,20.1,4.2,2.0,-1.18003188,-1.42624638,-0.750640109999999,1.56680629,-0.479553829999997,2.37591681,-0.701525050000001,-0.492245359999998,0.946867919999999,-1.4867101,-1.74063095,-0.864039039999998,-1.99871399,0.343235719999999
20,2015-08-27,37.6181,127.004,146.554,4.7296,45.87823486,87.58361053,0.0886263645,0.0,6.483700494,78.06926554,4671.199707,30.0,21.8,4.7,1.3,1.30381129,0.0791900700000028,1.45872281,3.44101249,2.61097283,3.29504539,1.54113356,2.49845708,1.69698269,1.63031564,0.34433993,2.32275317,0.850019879999998,1.90947037
21,2015-08-27,37.5507,127.04,26.298,0.5721,33.13232422,68.32826233,0.10900712824999999,0.0,5.531228075,13.25254567,4573.437012,29.7,21.9,4.8,1.7,-1.97596876,-0.333428999999999,-0.165557570000001,0.27277445,0.182299759999999,0.843116129999999,-0.5096752,0.173270639999998,1.37925724,-1.37552517,-0.491057989999998,-1.29139359,-0.49306357,-1.06509361
22,2015-08-27,37.5102,127.086,21.9668,0.1332,36.64600754,77.18903351,0.09797258075000001,0.0,4.917384615,71.01984803,4559.627441,30.0,22.5,4.1,2.0,-0.0071800400000015,0.199053590000002,0.854833490000001,1.22921476,0.510322550000001,2.00019457,0.295543970000001,0.831833540000002,1.39307834,1.10414867,-0.391239370000001,0.83964963,-0.15776314,0.884869550000001
23,2015-08-27,37.5372,126.891,15.5876,0.1554,42.82362366,77.95695496,0.1230709945,0.0,5.328831752,68.85532347,4560.960938,30.9,22.0,3.9,2.1,0.269574609999999,-0.290792200000002,0.747176410000002,3.5027352,0.549986269999998,3.59822195,0.461509430000003,0.51278546,1.19815824,0.183345989999999,-0.642728470000002,1.47236701,-0.516881909999999,1.07107178
24,2015-08-27,37.5237,126.909,17.2956,0.2223,36.39590454,75.75074005,0.12578180449999998,0.0,5.594702939,38.57978042,4556.236816,30.5,22.2,4.3,2.2,-0.871327909999998,0.198552679999999,0.75516472,2.35534883,0.578989029999999,2.39902429,0.524523899999998,0.34163813,1.20052178,-0.352588449999999,-0.408208979999998,0.649822310000001,-0.269710369999999,-0.175970919999997
25,2015-08-27,37.5237,126.97,19.5844,0.2713,32.75840759,70.48310089,0.126743489,0.0,5.868872901,17.46430997,4568.769043,30.4,22.3,4.7,2.3,-1.45167666,-0.833784390000002,0.599694670000002,1.2688644,0.540567379999999,1.41093525,0.191336200000002,0.33889126,1.01551432,-0.897847480000003,-0.84184209,-0.00498175999999972,-0.2178851,-0.261686470000001
1,2015-08-28,37.6046,126.991,212.335,2.785,46.56129074,94.19631958,0.04500098724999999,0.0,6.750829985,68.60419102,4692.945313,25.8,17.5,-0.7,-0.8,-0.461978469999998,-1.43399754,-1.43713511,-1.21376452,-1.83915142,-0.30328746,0.0535264000000026,0.56050552,-0.961128130000002,-0.709457789999998,0.281496709999999,-1.42589044,-1.3123248,-1.1740824
2,2015-08-28,37.6046,127.032,44.7624,0.5141,41.48591614,93.81359863,0.09121561224999998,0.0,4.806133886,48.92183171,4542.624023,27.8,16.6,-1.5,-3.0,0.860850280000001,-3.32197341,-3.17590333,-1.12009958,-1.47704963,0.430709629999999,-0.63476915,1.13687481,-1.15141189,-0.21049614,-1.00623825,-0.720826350000003,-2.36493441,-0.129607020000002
3,2015-08-28,37.5776,127.058,33.3068,0.2661,36.27789307,88.10393524,0.07949366625,0.0,5.062534799,11.73983443,4537.609863,27.3,19.0,-2.5,-2.4,-0.604655879999999,-2.08790457,-1.47637009,-2.80992017,-0.31025305,-0.0221744199999989,-0.209566889999998,1.7903685,-1.05540902,-0.416303790000001,0.643053049999999,-1.50666879,-1.06707373,-1.5316786
4,2015-08-28,37.645,127.022,45.716,2.5348,49.46831131,99.64440155,0.1040086235,1.0375e-05,5.716791381,65.98787331,4527.242188,28.5,18.9,-1.2,-3.0,2.70187963,0.0902212899999988,0.611604449999998,0.907181640000001,1.58739504,2.40534241,1.60407306,2.74074395,0.950700300000001,1.93719945,1.6332087,1.17470498,0.662315369999998,1.43055888
5,2015-08-28,37.5507,127.135,35.038,0.5055,45.05210114,95.39052582,0.071404167,0.0023917445,4.473961582,92.6447103,4524.760742,28.2,18.2,-2.0,-2.5,0.931270689999998,-1.27955944,-1.26495748,0.025671759999998,0.286429290000001,1.77907891,0.541519740000002,3.21512525,-0.222226450000001,0.970499289999999,0.96205467,0.430070700000002,-0.783810800000001,0.474906669999999
6,2015-08-28,37.5102,127.042,54.6384,0.1457,33.16517639,90.11125946,0.054077533000000004,0.0,5.469340364,40.17734051,4538.213867,28.4,20.5,-1.5,-2.1,-0.331411900000003,-0.461148989999998,0.0554018899999988,-1.4334726,1.0806491,1.01684839,0.36810225,1.33721419,-0.104083039999999,0.480102410000001,1.28723783,0.558159069999999,-0.662524869999999,0.121041930000001
7,2015-08-28,37.5776,126.838,12.37,0.0985,54.1632576,90.19602203,0.0609285615,0.0,4.972810686,96.13291605,4519.286621,28.8,20.8,-0.5,-0.6,2.29896405,0.0894673300000015,-0.444182559999998,0.963044710000002,0.566367209999999,2.52390637,0.41186982,2.15209966,-0.0189845799999979,1.15002944,2.90052519,-0.247489759999997,0.946827339999999,1.72460562
8,2015-08-28,37.4697,126.91,52.518,1.5629,44.40290451,90.60746002,0.051684364749999996,0.0,5.353906939,38.12391716,4518.48877,28.9,19.7,-0.7,-1.8,0.748123900000003,-0.801239589999998,-1.18970327,-0.580642610000002,0.11919017,1.48776766,-0.13799298,1.63349948,0.873714399999997,0.36166102,0.92109709,-0.0374284000000031,-0.60339488,0.0613528199999998
9,2015-08-28,37.4967,126.826,50.9312,0.4125,51.52747726,94.91552734,0.05363194175,0.0,5.253490965,72.35250724,4549.967285,29.3,19.1,-0.9,-1.5,1.92663779,-0.827623359999997,-0.848748989999997,0.877687959999999,-0.33742809,3.26492144,0.546866719999997,2.55713681,0.307944110000001,0.940545970000002,0.71502409,0.398412820000001,-0.36546263,0.852001770000001
10,2015-08-28,37.4562,126.955,208.507,5.1782,41.35562515,92.04438782,0.040730242750000006,0.0,5.822217425,53.39479068,4454.895508,27.8,17.6,-1.9,-0.3,1.27199103,-1.7743232,-2.30660351,-0.257976879999998,-2.62094285,2.67526126,-0.434021849999997,2.16582645,0.521896610000002,0.87319003,-1.02043577,1.0420528,-1.65203434,1.40365733
11,2015-08-28,37.5372,127.085,28.7,0.6233,36.87325668,89.39903259,0.064091306,0.00014622475,5.215054492,46.33319775,4545.04834,28.9,19.9,-1.6,-2.3,0.61625767,-1.3749447,-0.605236380000001,-1.10842147,0.556235659999999,1.12533867,0.29516478,1.67769421,0.367434809999999,0.470892329999998,1.20456434,-0.255668910000001,-0.658455159999999,-0.0323119299999988
12,2015-08-28,37.5507,126.988,132.118,0.5931,37.1048584,87.91530609,0.050078686500000004,0.0,6.21876814,22.02423523,4583.094727,27.6,19.1,-2.5,-0.6,1.06867674,-1.88023365,-1.26351976,-1.68192325,-1.31336096,1.77603039,-0.536861570000003,1.60445086,-1.17001993,-0.97963391,-0.136859299999998,-2.12103681,-1.45412147,-0.84676069
13,2015-08-28,37.5776,127.083,59.8324,2.6865,36.67134857,90.16544342,0.08205762925,1.73e-05,4.783348878,26.68591946,4513.875488,27.5,19.8,-2.7,-2.3,-0.430237760000001,-0.98022929,-0.42560619,-2.41418838,0.85727159,0.42862951,0.570454949999998,1.19017096,0.429959629999999,0.531659770000001,1.39980551,-0.820134589999999,0.0727539400000019,-0.868227800000003
14,2015-08-28,37.4967,126.927,30.968,0.618,36.9466629,85.5078125,0.04843724125,0.0,5.539468378,12.13890612,4524.740723,29.6,20.3,-0.2,-1.4,0.628693990000002,-1.80809796,-1.31438522,-0.57537511,0.0430305299999993,1.03045782,-0.210276919999998,2.02514761,0.284029890000003,-0.346170530000002,0.00872077999999732,-1.05929641,-1.7462872,-0.490866050000001
15,2015-08-28,37.5507,126.937,30.0464,0.8552,39.40921402,84.50328827,0.05761559925,0.0,5.858945886,25.15556987,4548.87793,29.7,20.1,0.4,-0.7,1.04259401,-1.90663828,-1.33673389,0.0400581399999993,-0.544312039999998,0.75321637,-0.581453999999997,1.73004226,-0.539260839999997,-0.580544570000001,-0.0659991499999997,-1.69778856,-1.60733543,-0.595847509999999
16,2015-08-28,37.4697,126.995,82.2912,2.2579,39.0741539,94.06871033,0.046754659000000004,0.0,5.210088323,72.99240877,4486.966309,26.5,17.5,-2.5,-1.8,0.75378474,-1.80162857,-2.47321073,-2.23844889,-2.08048747,1.18129855,-0.541171160000001,1.76466261,-0.649036160000001,0.08843143,-1.25866009,0.520054780000002,-1.86669817,0.915660369999998
17,2015-08-28,37.6181,127.099,53.4712,0.697,45.75735855,96.71245575,0.082183877,0.0,4.591815839,102.5728719,4539.616699,27.1,15.1,-2.5,-2.2,0.215473940000003,-3.61290747,-2.953263,-1.70121494,-2.90495402,0.875998590000002,-0.37208205,2.5841749,-0.92707747,1.39126423,-1.70319219,-0.688341520000002,-2.4040944,-0.382029020000001
18,2015-08-28,37.4832,127.024,56.4448,1.2313,38.63992691,93.98779297,0.04953329625,0.0,5.472067952,82.17017748,4515.307129,29.5,19.5,-1.6,-2.9,2.6912919,0.105421379999999,-0.171935510000001,0.492508090000001,1.19795085,2.90984754,1.07191039,4.29255922,0.0198406099999993,1.41055856,1.74274257,3.17846927,0.26075792,2.82433667
19,2015-08-28,37.5776,126.938,75.0924,1.7678,41.47189713,87.05697632,0.053126176,0.0,5.922293723,35.90475484,4574.11377,27.9,19.4,-1.9,-0.7,1.89256816,-1.75813051,-1.42624638,-1.18003188,-0.750640109999999,1.56680629,-0.479553829999997,2.37591681,-0.701525050000001,-0.492245359999998,0.946867919999999,-1.4867101,-1.74063095,-0.864039039999998
20,2015-08-28,37.6181,127.004,146.554,4.7296,49.72735977,98.47145081,0.056146101500000004,0.0,6.669770122,66.65560545,4632.916992,28.1,19.1,-1.9,-2.7,2.51488401,0.0640073500000007,0.0791900700000028,1.30381129,1.45872281,3.44101249,2.61097283,3.29504539,1.54113356,2.49845708,1.69698269,1.63031564,0.34433993,2.32275317
21,2015-08-28,37.5507,127.04,26.298,0.5721,34.83227158,87.55310059,0.057692890749999996,0.0,5.655685047,11.9506142,4534.740723,28.3,20.6,-1.4,-1.3,-0.906897960000002,-0.841608690000001,-0.333428999999999,-1.97596876,-0.165557570000001,0.27277445,0.182299759999999,0.843116129999999,-0.5096752,0.173270639999998,1.37925724,-1.37552517,-0.491057989999998,-1.29139359
22,2015-08-28,37.5102,127.086,21.9668,0.1332,40.68685913,90.93731689,0.05677785925000001,0.0,5.088794609,67.22585328,4520.791504,29.5,20.3,-0.5,-2.2,2.10479199,-0.456522799999998,0.199053590000002,-0.0071800400000015,0.854833490000001,1.22921476,0.510322550000001,2.00019457,0.295543970000001,0.831833540000002,1.39307834,1.10414867,-0.391239370000001,0.83964963
23,2015-08-28,37.5372,126.891,15.5876,0.1554,46.36671829,85.87709045,0.048210831,0.0,5.192786098,66.57431563,4522.18457,28.9,21.4,-2.0,-0.6,2.57421617,-0.820285500000001,-0.290792200000002,0.269574609999999,0.747176410000002,3.5027352,0.549986269999998,3.59822195,0.461509430000003,0.51278546,1.19815824,0.183345989999999,-0.642728470000002,1.47236701
24,2015-08-28,37.5237,126.909,17.2956,0.2223,40.8960762,85.04204559,0.04844247575,0.0,5.384186337,36.59456913,4517.387207,28.6,21.9,-1.9,-0.3,2.10864861,-0.193013830000002,0.198552679999999,-0.871327909999998,0.75516472,2.35534883,0.578989029999999,2.39902429,0.524523899999998,0.34163813,1.20052178,-0.352588449999999,-0.408208979999998,0.649822310000001
25,2015-08-28,37.5237,126.97,19.5844,0.2713,34.55037308,86.36056519,0.054789890499999994,0.0,5.775803049,15.34875472,4530.068848,28.8,20.5,-1.6,-1.8,0.2247211,-1.08650558,-0.833784390000002,-1.45167666,0.599694670000002,1.2688644,0.540567379999999,1.41093525,0.191336200000002,0.33889126,1.01551432,-0.897847480000003,-0.84184209,-0.00498175999999972
1,2015-08-29,37.6046,126.991,212.335,2.785,40.90780258,89.64037323,0.021046660000000002,0.0,6.77064236,80.84195984,4654.086426,26.8,17.7,1.0,0.2,0.2625682,-0.409395580000002,-1.43399754,-0.461978469999998,-1.43713511,-1.21376452,-1.83915142,-0.30328746,0.0535264000000026,0.56050552,-0.961128130000002,-0.709457789999998,0.281496709999999,-1.42589044
2,2015-08-29,37.6046,127.032,44.7624,0.5141,36.1904335,86.95823669,0.01899136725,0.0001860835,5.31607614,57.19427999,4503.431641,30.1,17.0,2.3,0.4,0.792949389999997,-2.94270722,-3.32197341,0.860850280000001,-3.17590333,-1.12009958,-1.47704963,0.430709629999999,-0.63476915,1.13687481,-1.15141189,-0.21049614,-1.00623825,-0.720826350000003
3,2015-08-29,37.5776,127.058,33.3068,0.2661,30.83945656,82.57872772,0.025102690250000004,0.0,5.727988899,13.44302501,4498.439941,29.8,18.8,2.5,-0.2,-0.83497659,-1.14417899,-2.08790457,-0.604655879999999,-1.47637009,-2.80992017,-0.31025305,-0.0221744199999989,-0.209566889999998,1.7903685,-1.05540902,-0.416303790000001,0.643053049999999,-1.50666879
4,2015-08-29,37.645,127.022,45.716,2.5348,45.93505859,93.50495911,0.047830395,0.33802372225,6.237880339,95.40724578,4488.11084,30.4,19.0,1.9,0.1,2.92775706,0.32408861,0.0902212899999988,2.70187963,0.611604449999998,0.907181640000001,1.58739504,2.40534241,1.60407306,2.74074395,0.950700300000001,1.93719945,1.6332087,1.17470498
5,2015-08-29,37.5507,127.135,35.038,0.5055,38.2747345,93.00563812,0.04635802525,0.0,5.040015072,113.28166,4485.424805,29.4,18.9,1.2,0.7,0.708643980000002,-0.950717600000001,-1.27955944,0.931270689999998,-1.26495748,0.025671759999998,0.286429290000001,1.77907891,0.541519740000002,3.21512525,-0.222226450000001,0.970499289999999,0.96205467,0.430070700000002
6,2015-08-29,37.5102,127.042,54.6384,0.1457,34.06030273,81.99684143,0.026771546,0.0,5.956519584,48.72998468,4498.840332,29.9,20.1,1.5,-0.4,-0.252097280000001,-0.3423801,-0.461148989999998,-0.331411900000003,0.0554018899999988,-1.4334726,1.0806491,1.01684839,0.36810225,1.33721419,-0.104083039999999,0.480102410000001,1.28723783,0.558159069999999
7,2015-08-29,37.5776,126.838,12.37,0.0985,45.61641693,88.82538605,0.02605279925,0.0,4.761864692,108.849052,4480.061523,29.9,21.5,1.1,0.7,1.662011,0.11956301,0.0894673300000015,2.29896405,-0.444182559999998,0.963044710000002,0.566367209999999,2.52390637,0.41186982,2.15209966,-0.0189845799999979,1.15002944,2.90052519,-0.247489759999997
8,2015-08-29,37.4697,126.91,52.518,1.5629,36.06182098,85.07449341,0.020680334499999998,0.0,5.564157302,42.9840068,4478.937012,30.1,19.6,1.2,-0.1,1.0674026,0.137358210000002,-0.801239589999998,0.748123900000003,-1.18970327,-0.580642610000002,0.11919017,1.48776766,-0.13799298,1.63349948,0.873714399999997,0.36166102,0.92109709,-0.0374284000000031
9,2015-08-29,37.4967,126.826,50.9312,0.4125,43.17064667,91.2243042,0.02683055575,0.0,5.124190326,80.66846876,4510.756836,30.1,19.1,0.8,0.0,1.95404412,-0.206552479999999,-0.827623359999997,1.92663779,-0.848748989999997,0.877687959999999,-0.33742809,3.26492144,0.546866719999997,2.55713681,0.307944110000001,0.940545970000002,0.71502409,0.398412820000001
10,2015-08-29,37.4562,126.955,208.507,5.1782,37.53549194,88.382164,0.020886233,0.0,6.136245489,60.59457408,4413.5,29.4,17.6,1.6,0.0,1.17477933,-1.66127261,-1.7743232,1.27199103,-2.30660351,-0.257976879999998,-2.62094285,2.67526126,-0.434021849999997,2.16582645,0.521896610000002,0.87319003,-1.02043577,1.0420528
11,2015-08-29,37.5372,127.085,28.7,0.6233,32.65659332,84.12814331,0.027248666499999998,0.0,5.33457391,54.18228904,4506.012207,30.8,19.5,1.9,-0.4,0.309959729999999,-0.666091260000002,-1.3749447,0.61625767,-0.605236380000001,-1.10842147,0.556235659999999,1.12533867,0.29516478,1.67769421,0.367434809999999,0.470892329999998,1.20456434,-0.255668910000001
12,2015-08-29,37.5507,126.988,132.118,0.5931,33.04333115,80.88519287,0.02213970675,0.0,6.526457657,25.04732041,4543.530273,30.6,18.7,3.0,-0.4,0.917333190000001,-1.3193195,-1.88023365,1.06867674,-1.26351976,-1.68192325,-1.31336096,1.77603039,-0.536861570000003,1.60445086,-1.17001993,-0.97963391,-0.136859299999998,-2.12103681
13,2015-08-29,37.5776,127.083,59.8324,2.6865,31.7153492,84.90784454,0.026862240500000002,0.0,5.380786012,31.056451,4474.297363,29.8,19.5,2.3,-0.3,0.0475656500000028,0.0783386999999998,-0.98022929,-0.430237760000001,-0.42560619,-2.41418838,0.85727159,0.42862951,0.570454949999998,1.19017096,0.429959629999999,0.531659770000001,1.39980551,-0.820134589999999
14,2015-08-29,37.4967,126.927,30.968,0.618,33.84072113,76.54623413,0.02148755025,0.0,6.054576099,14.19125303,4485.4375,30.6,19.6,1.0,-0.7,0.49716978,-1.18152206,-1.80809796,0.628693990000002,-1.31438522,-0.57537511,0.0430305299999993,1.03045782,-0.210276919999998,2.02514761,0.284029890000003,-0.346170530000002,0.00872077999999732,-1.05929641
15,2015-08-29,37.5507,126.937,30.0464,0.8552,35.77363205,77.674263,0.02397418625,0.0,6.143441558,29.16685057,4509.859375,30.7,19.7,1.0,-0.4,0.368282539999999,-1.05890804,-1.90663828,1.04259401,-1.33673389,0.0400581399999993,-0.544312039999998,0.75321637,-0.581453999999997,1.73004226,-0.539260839999997,-0.580544570000001,-0.0659991499999997,-1.69778856
16,2015-08-29,37.4697,126.995,82.2912,2.2579,37.3645134,90.00015259,0.016272068,0.00021294525,5.807247996,84.46328052,4446.865723,29.7,17.7,3.2,0.2,-0.197047959999999,-1.33344735,-1.80162857,0.75378474,-2.47321073,-2.23844889,-2.08048747,1.18129855,-0.541171160000001,1.76466261,-0.649036160000001,0.08843143,-1.25866009,0.520054780000002
17,2015-08-29,37.6181,127.099,53.4712,0.697,39.76586533,94.22328949,0.018555815750000003,0.0,4.851529529,107.9577073,4500.299316,29.1,15.6,2.0,0.5,0.373611830000002,-2.49953079,-3.61290747,0.215473940000003,-2.953263,-1.70121494,-2.90495402,0.875998590000002,-0.37208205,2.5841749,-0.92707747,1.39126423,-1.70319219,-0.688341520000002
18,2015-08-29,37.4832,127.024,56.4448,1.2313,36.4373436,90.25283813,0.02193916575,0.0,5.735610217,86.57673454,4475.678711,32.0,19.8,2.5,0.3,2.0082623,0.960172829999998,0.105421379999999,2.6912919,-0.171935510000001,0.492508090000001,1.19795085,2.90984754,1.07191039,4.29255922,0.0198406099999993,1.41055856,1.74274257,3.17846927
19,2015-08-29,37.5776,126.938,75.0924,1.7678,35.47412491,79.58222961,0.025286966,0.0,5.982579052,40.68007509,4535.02002,31.0,19.3,3.1,-0.1,1.06683943,-1.99689685,-1.75813051,1.89256816,-1.42624638,-1.18003188,-0.750640109999999,1.56680629,-0.479553829999997,2.37591681,-0.701525050000001,-0.492245359999998,0.946867919999999,-1.4867101
20,2015-08-29,37.6181,127.004,146.554,4.7296,44.16943359,89.57569885,0.033239914,0.01425648475,6.796009044,87.85768344,4594.163086,29.5,19.1,1.4,0.0,3.22365996,0.237064529999998,0.0640073500000007,2.51488401,0.0791900700000028,1.30381129,1.45872281,3.44101249,2.61097283,3.29504539,1.54113356,2.49845708,1.69698269,1.63031564
21,2015-08-29,37.5507,127.04,26.298,0.5721,30.44895935,81.13048553,0.0262035205,0.0,6.100403517,13.60064196,4495.60498,29.7,20.3,1.4,-0.3,-0.776086410000001,-0.325252810000002,-0.841608690000001,-0.906897960000002,-0.333428999999999,-1.97596876,-0.165557570000001,0.27277445,0.182299759999999,0.843116129999999,-0.5096752,0.173270639999998,1.37925724,-1.37552517
